,article,level,document_id,aggr_document_id,question_1,idx_q1,question_2,idx_q2,options_1,options_2,LB,EL,Turker,sum,label,agreement,id_q1,A_q1,B_q1,C_q1,D_q1,max_2nd_diff_q1,max_others_diff_q1,scores_var_q1,max_score_q1,id_q2,A_q2,B_q2,C_q2,D_q2,max_2nd_diff_q2,max_others_diff_q2,scores_var_q2,max_score_q2
33,"Researchers in the psychology department at the University of California at Los Angeles (UCLA) have discovered a major difference in the way men and women respond to stress. This difference may explain why men are more likely to suffer from stress-related disorders.
Until now, psychological research has maintained that both men and women have the same ""fight-or-flight"" reaction to stress. In other words, individuals either react with aggressive behavior, such as verbal or physical conflict (""fight""), or they react by withdrawing from the stressful situation (""flight""). However, the UCLA research team found that men and women have quite different biological and behavioral responses to stress. While men often react to stress in the fight-or-flight response, women often have another kind of reaction which could be called ""tend and befriend."" That is, they often react to stressful conditions by protecting and nurturing their young (""tend""), and by looking for social contact and support from others - especially other females ('befriend"").
Scientists have long known that in the fight-or- flight reaction to stress, an important role is played by certain hormones  released by the body. The UCLA research team suggests that the female tend-or-befriend response is also based on a hormone. This hormone, called oxytocin, has been studied in the context of childbirth, but now it is being studied for its role in the response of both men and women to stress. The principal investigator, Dr. Shelley E. Taylor, explained that ""animals and people with high levels of oxytocin are calmer, more relaxed, more  social, and less anxious."" While men also secrete oxytocin, its effects are reduced by male hormones.
In terms of everyday behavior, the UCLA study found that women are far more likely than men to seek social contact when they are feeling stressed. They may phone relatives or friends, or ask directions if they are lost.
The study also showed how fathers and mothers responded differently when they came home to their family after a stressful day at work. The typical father wanted to be left alone to enjoy some peace and quiet. For a typical mother, coping with a bad day at work meant focusing her attention on her children and their needs.
The differences in responding to stress may explain the fact that women have lower frequency of stress-related disorders such as high blood pressure or aggressive behavior. The tend-and-befriend regulatory  system may protect women against stress, and this may explain why women on average live longer than men.",high,6512.txt,high6512.txt,What can be learned from the passage?,2,Which of the following might be the best title of the passage?,3,"[""Male hormones help build up the body's resistance to stress."", 'In a family a mother cares more about children than a father does.', 'Biological differences lead to different behavioral responses to stress.', 'The UCLA study was designed to confirm previous research findings.']","['How men and women get over stress', 'How men and women suffer from stress', 'How researchers overcome stress problems', 'How researchers handle stress-related disorders']",1,1,2,4,1,2,2,0.019183520200675264,0.0017354377739769989,0.9747133365502276,0.004367705475120186,0.9555298163495524,0.9662844487336368,0.17511404612288792,0.9747133365502276,3,0.1260453943014064,0.8711750112749028,0.000616625105852537,0.0021629693178382317,0.7451296169734964,0.8282333483665371,0.1312096000893038,0.8711750112749028
34,"Here is some must-know information from a handbook on how people behave in doing business in some countries.
In Brazil 
Brazilians are warm and friendly.They often stand close when talking and it is common for them to touch the person on the shoulder.People often greet each other (particularly women)with light cheek kisses . Schedules tend to be flexible,with business meetings sometimes starting later than planned.But to be safe,be on time.Meals can stretch for hours--there's no such thing as rushing a meal in Brazil.Lunches also can start in the mid to late afternoon.Brazilians are social,preferring face-to-face communication over emails or phone calls.
In Singapore
Singaporeans shake hands when they meet and often also greet each other with a small,polite bow.Business cards should be offered and received with two hands.Arriving late is considered disrespectful.So be on time.Efficiency is the goal,so meetings and dealings often are fast-paced.Singaporeans are direct in their discussions,even when the subject is about money.Rank is important and authority is respected.This determines how people interact in meetings.For example,people avoid disagreeing outright with someone of a higher rank.
In the United Arab Emirates
In the UAE,status  is important,so the most senior or oldest should be greeted first with their titles.The handshake seems to be longer than elsewhere.So do not pull away from the handshake.Women should cover themselves when it comes to dress.Men also tend to be covered from neck to elbows and down to the knees.People do not avoid entertaining in their homes, but they also hold business meals at restaurants.Touching or passing food or eating with your left hand is to be avoided.When meetings are one-to-one, if your host offers you coffee,you should refuse.It might seem odd,but it is a cultural tradition.Coffee should only be accepted if it is already set out or presented.
In Switzerland
The Swiss tend to be formal and address each other by last name.They also are respectful of private lives.You should be careful not to ask about personal topics.Punctuality is vital,something that comes from a deep respect for others' time.Arrive at any meeting or event a few minutes early to be safe.They also have clear structure in their companies.Higher-ups make the final decisions,even if others might disagree.Neat,clean dress is expected.The Swiss follow formal table manners.They also keep their hands visible at the table and their elbows off the table.It is polite to finish the food on your plate.",high,7203.txt,high7203.txt,The passage is mainly about  _  .,0,In which country do people care about where to put their hands at the dinner table?,3,"['communication types', 'the workplace atmosphere', 'customs and social manners', '1iving conditions and standards']","['In Brazil.', 'In Singapore.', 'In the United Arab Emirate.', 'In Switzerland.']",2,2,1,5,2,2,0,0.0015535213546787078,0.01328007103989232,0.9742283142075354,0.010938093397893476,0.960948243167643,0.9656377522767139,0.17485480595156538,0.9742283142075354,3,0.1974740378302068,0.2709954567058113,0.42025188120375495,0.11127862426022694,0.14925642449794363,0.2270025082716733,0.012857277261175231,0.42025188120375495
35,"For the first time in Hong Kong's history, an entertainer has been written into middle school textbooks. He is considered one of the best actors in Hong Kong. Yes, he is Chow Yun-fat.
The example of his long hard struggle for success has been used in a chapter in a Hong Kong middle school textbook. Using his experience, students can learn to make the most of their time and to grab every opportunity to succeed.
On hearing about this, Chow said happily, ""I really hope that my experiences can make young people understand that one should not be afraid of difficulties and setbacks  , for they are the only way to success.""
Indeed, Chow has travelled a long and difficult path to reach his success. In 1955, he was born into a poor family in Hong Kong. When he was 17, he had to leave school. He worked in a number of jobs--as a postman, camera salesman and taxi driver. These experiences paved   the way for him to play all kinds of roles later in life.
Chow broke into the film industry in the late 1970s. He was one of the hardest working actors and starred in a number of popular TV dramas and films including ""Shanghai Bund""(<<>> ) and ""A Better Tomorrow"". Since 1985, he has won many awards including Taiwan's Golden Horse Awards and Hong Kong Film Awards.
In 1995, he went to Hollywood. Although he was already over 40, he had to learn English. _ His film, ""Crouching Tiger, Hidden Dragon"", began to gain him more fame and recognition around the world. In 1998, the mayor of Chicago set aside January 12 as ""Chow Yun-fat Day"".",high,785.txt,high785.txt,Chow felt   _   when he learned that he had been written into middle school textbooks.,1,What can we infer from the passage?,2,"['surprised', 'shy', 'sad', 'happy']","['Chow Yun-fat is proud of his success.', 'Chow Yun-fat prefers to make a living by selling cameras rather than by performing.', 'Chow Yun-fat has won more awards than other actors.', 'Chow Yun-fat is popular both at home and abroad.']",2,2,2,6,2,3,1,0.3105815643521302,0.00028769281156092,0.0009974853017426222,0.6881332575345663,0.37755169318243614,0.5841776767127551,0.07999734149615778,0.6881332575345663,2,0.2616449517282896,0.0014500886258963222,0.00034366989588411717,0.7365612897499301,0.47491633802164046,0.6487483863332401,0.09024570879724991,0.7365612897499301
36,"Throughout the world, clothing has many uses. It is used to provide protection from cold. It is also worn to prevent others from seeing specific parts of one's body. However, the parts of the body that must be covered vary widely throughout the world. Some clothing is worn to provide supernatural protection. Wearing a lucky shirt to take an exam is calling for supernatural assistance.
People in all cultures use clothing and other forms of bodily decoration to communicate status , intentions and other messages. In North America, we dress differently for business and various leisure activities. North American women usually are much more knowledgeable of little difference in messages communicated by clothes than men. At times, this leads to silly mistakes of understanding of female intentions on the part of men. Of course, clothing styles also are intended to communicate messages to members of the same gender .
Long before we are near enough to talk to someone, their appearance tells their gender, age, economic class, and often even intentions. We begin to recognize the important cultural clues at an early age. The vocabulary of dress that we learn includes not only items of clothing but also hairstyles, jewelry, and other body decoration. In most cultures, however, the same style of dress communicates different messages depending on the age, gender, and physical appearance of the individual wearing it.
Putting on certain types of clothing can change your behavior and the behavior of others towards you. This can be the case with a doctor's white lab coat, or an army uniform. Most uniforms are clearly symbolic so that they can rapidly and unmistakably communicate status. For instance, the strange hairstyle and clothing of the English ""punks"" are essential aspects of their uniforms.
There are many forms of body decoration other than clothes that are used around the world to send messages. These include body and hair paint, and even body deformation. When doctors put braces on teeth, they are actually doing the same thing - deforming or reforming a part of the body to make it more attractive.",high,8631.txt,high8631.txt,"According to the passage, the behavior of others towards you can be changed by your  _  .",3,"From the passage, it can be inferred that  _  .",4,"['age', 'dress', 'status', 'gender']","['clothing plays an important role in social activities', 'words of dress are unable to communicate different messages', 'dress is better than language in communicating messages', 'messages communicated by clothes are the same in different cultures']",2,2,2,6,2,3,3,0.13735354439418984,0.5341796936880697,0.12152118560320815,0.2069455763145324,0.32723411737353736,0.3789062582507595,0.027951952853222484,0.5341796936880697,4,0.997547666254352,3.3663254749977143e-06,4.10099131509034e-05,0.002407957507022091,0.9951397087473299,0.9967302216724693,0.1862767866005012,0.997547666254352
37,"Over the years, Brian Wansink, director of the Food and Brand Lab at Cornell University, has studied such things as how far Americans typically drive to buy food, how many times we refill our plates at all-you-can-eat buffets and how we organize our kitchens. In the mid-2000s he famously coined the phrase ""mindless eating""(and wrote a book by that name) to focus attention on all the bad dietary decisions we make without really thinking about them.
His new book, Slim by Design: Mindless Eating Solutions for Everyday Life, aims to change the design of restaurants, school lunchrooms, office cafeterias and homes so that the mindless choices we make will be more healthful ones. Some examples:
Keep kitchen counters clear. No visible snack food, no bread, no nuts--not even breakfast cereal. In Wansink's research, ""women who had even one box of breakfast cereal that was visible-anywhere in their kitchen--weighed 21 pounds more than their neighbor who didn't.""
Trick yourself into drinking less wine. ""We tend to focus on the height of what we pour and not the width, so we pour 12 percent less wine into taller wineglasses than we pour into wider wineglasses."" And the shape of the glass is not the only variable that affects how much we drink. Wansink writes: ""Because red wine is easier to see than white wine, we pour 9 percent less red wine whenever we pour a glass.""
Wansink said his researchers also found that people ate less at restaurants when sat in well-lighted areas near windows and doors, than in darker areas or in the back. They ate less if they were offered a doggie bag, or to-go box, before they got their meals: apparently the idea of getting a ""free"" second meal outweighed the impulse  to clean their plates. Workers who frequently ate at their desks weighed 15.4 pounds less, on average, than those who didn't. Fruits and vegetables kept on the top shelf of the refrigerator were eaten at higher rates than those on lower shelves.
The point, Wansink says, is to consider findings like those and change your environment or habits. Then you won't have to think about it: You'll just eat less.",high,8989.txt,high8989.txt,"According to Wansink, which of the following affects the amount of wine we drink:   _  .",1,What's the main idea of the passage?,2,"['the shape of wineglasses', 'the color of wineglasses', 'the taste of wine', 'the quality of wine']","['Changing environment or habits of eating will help you eat less.', 'Eating fruits and vegetables is better for your health.', 'Keeping your kitchen counter clear of any food will help make you thin.', 'Many people eat or drink too much without paying attention to it.']",2,2,2,6,2,3,1,0.2860895014597866,0.23694595477883834,0.2459871045122908,0.2309774392490843,0.040102396947495816,0.048119335279715486,0.0004627053399924075,0.2860895014597866,2,0.3449019960109029,0.002224890569001679,0.0923427991836577,0.5605303142364378,0.21562831822553497,0.4140404189819171,0.04792094068235549,0.5605303142364378
38,"Throughout July 1945, the Japanese mainland, from Tokyo on Honshu northward to the coast of Hokkaido, were bombed as if an invasion were about to take place. In fact, something far more threatening was at hand, as the Americans were telling Stalin at Potsdam. 
In 1939 physicists in the United States had learned of experiments in Germany showing the possibility of atomic power and understood the coming damage of an atomic bomb. On August 2, 1939, Albert Einstein warned President Roosevelt of the danger of Nazi Germany's advances in development of the atomic bomb. Eventually, the U.S. Office of Scientific Research Development was created in June 1941 and given combined responsibility with the War Department in the Manhattan Project to develop a nuclear bomb. After four years of research and development efforts, an atomic device was set off on July 16, 1945, in a desert area at Alamogordo, New Mexico, producing an explosive power equal to that of more than 15,000 tons of TNT. Thus, the atomic bomb was born. Truman, the new U.S. president, believed that this terrible object might be used to defeat Japan in a way less costly of U.S. lives than an ordinary invasion of the Japanese homeland. Japan's unsatisfactory reply to the Allies' Potsdam Declaration decided the matter.
On August 6, 1945, an atomic bomb, carried from Tinian Island in the Mariana in a specially equipped B-29 was dropped on Hiroshima, at the southern end of Honshu. The combined heat and explosion destroyed everything in the explosion's immediate neighbourhood , produced fires that burned out almost 4.4 square miles completely, and killed between 70,000 and 80,000 people, in addition to injuring more than 70,000 others. A second bomb dropped on Nagasaki on August 9, killed between 35,000 and 40,000 people, injured a like number and ruined 1.8 square miles.",high,9107.txt,high9107.txt,What is the main idea of the passage?,0,Albert Einstein warned Roosevelt of   _  .,1,"['An atomic bomb was dropped on Hiroshima and Nagasaki.', 'After research and development efforts, an atomic bomb was born.', 'An invasion was about to take place with the use of the atomic bomb.', 'The birth and use of the atomic bomb ended the Second World War.']","[""Nazi Germany' success in making an atomic bomb"", 'the possibility of atomic power from Nazi Germany', ""Japan's unsatisfactory reply to the Allies' Potsdam Declaration"", 'destruction of everything from the explosion of the atomic bomb']",1,1,1,3,1,3,0,0.22073133139931705,0.2450085670068589,0.03452746843546152,0.4997326331583626,0.25472406615150367,0.33297684421115015,0.02741909232200549,0.4997326331583626,1,0.04519117112474132,0.9334596879045136,0.020127758042952863,0.0012213829277920305,0.8882685167797723,0.9112795838726848,0.1559489623276274,0.9334596879045136
39,"Individuality is the particular character, or aggregate (total) of qualities that distinguishes one person or thing from others. Many artists late in the last century were in search of a means to express their individuality. Modern dance was one of the ways some of these people sought to free their creative spirit. At the beginning there was no exacting technique, no foundation from which to build. In later years, trial, error and genius founded the techniques and the principles of the movement. Eventually, innovators   even drew from what they considered the dread ballet, but first they had to get rid of all that was academic so that the new could be discovered. The beginnings of modern dance were happening before Isadora Duncan, but she was the first person to bring the new dance to general audiences and see it accepted and acclaimed  .
Her search for a natural movement form sent her to nature. She believed movement should be as natural as the swaying of the trees and the rolling waves of the sea, and should be in harmony with the movements of the Earth. Her great contributions are in three areas.
First, she began the expansion of the kinds of movement that could be used in dance. Before Duncan danced, ballet was the only type of dance performed in concert. In the ballet the feet and legs were emphasized, with virtuosity   shown by complex, codified positions and movements. Duncan performed dance by using her body in the freest possible way. Her dance stemmed from her soul and spirit. She was one of the pioneers who broke tradition so others might be able to develop the art.
Her second contribution lies in dance costume. She rejected ballet shoes and stiff costumes. These were replaced with flowing Grecian   tunes, bare feet, and unbound hair. She believed in the natural body being allowed to move freely, and her dress displayed this ideal.
Her third contribution was in the use of music. In her performances she used the symphonies of great masters including Beethoven and Wagner, which was not the usual custom.
She was as exciting and eccentric   in her personal life as in her dance.",high,9122.txt,high9122.txt,"According to the passage, what did nature represent to Isadora Duncan?",0,Which of the following would be the best title for the passage?,4,"['Something to conquer.', 'A model for movement.', 'A place to find peace.', 'A symbol of disorder.']","['Artists of the Last Century', 'Evolution of Dance in the 20th Century', 'Natural Movement in Dance', 'A Pioneer in Modern Dance']",2,2,1,5,2,2,0,0.004300125573203883,0.9770630865994588,0.00828022008406102,0.01035656774327622,0.9667065188561826,0.9694174487992785,0.1762116467038171,0.9770630865994588,4,3.122409189679778e-05,0.034897393987655886,0.00311554280414988,0.9619558391162972,0.9270584451286413,0.949274452155063,0.16914664302474441,0.9619558391162972
40,"Take a class at Dulangkou School, and you'll see lots of things different from other schools, You can see the desks are not in rows and students sit in groups. They put their desks together so they're facing each other. How can they see the blackboard? There are three blackboards on the three walls of the classroom!
The school calls the new way of learning ""Tuantuanzuo"", meaning sitting in groups. Wei Liying, a Junior 3 teacher, said it was to give students more chances to communicate.
Each group has five or six students, according to Wei, and they play different roles .There is a team leader who takes care of the whole group. There is a ""study leader""who makes sure that everyone finishes their homework. And there is a discipline leader who makes sure that nobody chats in class.
Wang Lin is a team leader. The 15-year-old said that having to deal with so many things was tiring.
""I just looked after my own business before,""said Wang. ""But now I have to think about my five group members.""
But Wang has got used to it and can see the benefits now.
""I used to speak too little. But being a team leader means you have to talk a lot. You could even call me an excellent speaker today.""
Zhang Qi, 16, was weak in English. She used to get about 70 in English tests. But in a recent test, Zhang got a grade of more than 80.
""I rarely  asked others when I had problems with my English tests. But now I can ask the team leader or study leader. They are really helpful.""",middle,1.txt,middle1.txt,A discipline leader is supposed to  _  .,0,We can see from the story that some students  _  this new way of learning.,2,"['take care of the whole group', 'make sure that everybody finishes homework', 'make sure that nobody chats in class', 'collect all the homework and hand it in to teachers']","['get benefits from', 'are tired of', 'cannot get used to', 'hate']",2,2,1,5,2,2,0,0.00032090132879384736,0.00015623257732485008,0.9995184974533304,4.368640550793483e-06,0.9991975961245366,0.9993579966044406,0.18725933853918234,0.9995184974533304,2,0.9977163240928296,7.02318633409667e-05,0.0021965283682909746,1.6915675538313615e-05,0.9955197957245386,0.9969550987904395,0.1863606733292089,0.9977163240928296
41,"The scientists from the Lockheed Space Company   work in Felton, California, with the help of a computer. But the computer is placed in Sunnyside, about 80 kilometers away. What the scientists input is sent by telephone lines to the computer, and after a time, copies of the designs are needed back in Felton as possible. Lockheed people have tried several ways of sending the prints  , but the most effective seems to be by pigeon  . Are pigeons really used to carry messages in these days? They are, and they send the prints faster and cheaper than any other way.
Human   messengers (persons carrying messages) are much more expensive and slower than the pigeons. The road to Felton goes through the mountains, and the driving is not easy. An electronic printout system  could do the work in Felton, but at a cost of 10 dollars a print. Pigeons carry the designs for about 1 dollar each.
Now Lockheed people have ten pigeon messengers. The pigeons do the work, and they have made Lockheed more famous. You can often read the news about the pigeons in the newspapers around the world.",middle,118.txt,middle118.txt,This story is unusual because pigeons_.,1,Which happened first?,3,"[""don't like carrying things"", 'are often cheap to keep', 'seem out of place in the space age', ""aren't friendly to the scientists""]","['Pigeons were used as messengers.', 'Human messengers were used.', 'What the scientists input was sent to the computer.', 'Scientists got their designs.']",2,2,1,5,2,2,1,0.002647056448088761,0.11159187504510486,0.8797493165782979,0.00601175192850852,0.7681574415331931,0.8396657554377306,0.13411368866628845,0.8797493165782979,3,0.4624932713389199,0.02643863331249184,0.5094602178674161,0.001607877481171982,0.046966946528496256,0.3459469571565549,0.05603783155617945,0.5094602178674161
42,"When Kyle walked into Ernie's Pet World, he looked very worried. He walked quickly to the front counter . Ernie jumped out to greet Kyle. He was the shop's first shopper of the day.
""Good morning, sir!"" Ernie said. ""What can I do for you?""
""Well, I...,"" Kyle started to say.
""Wait, don't tell me,"" Ernie stopped him. ""You're looking for a ... a little dog... for your daughter 's birthday. Right?""
""Not really, l just...""
Ernie didn't let him finish.""Ah, I've got it, You just moved into a new house, and you want some fish for it. I have some very nice fish over here.""
""In fact, I..."" Kyle was starting to look very nervous  . His face had a strange expression on it.
""No fish? Ah, a cat! You look like a cat person. At Ernie's Pet World, we have the best kinds. Look at this Persian -- long, white hair, and look at that cute expression. She's looking at you. She's thinking, 'Take me home. Take me home.' Would you like some cat food and toys as well?""
""No, thank you,"" Kyle said. By this time, he was walking up and down. He had a pained   look on his face. ""Really, I'm not interested in cats or fish or little dogs.""
""What do you want, then?"" Ernie asked.
Kyle looked like he was going to cry. ""I just want to know if I can use your bathroom !""he finally said.",middle,1696.txt,middle1696.txt,What do you think of Ernie?,3,Why did Kyle look anxious and pained?,4,"['He is careful.', 'He is helpful.', 'He likes talking.', 'He is clever.']","['He wanted to get a cat very much.', ""He didn't like animals."", 'He was late for work.', 'He wanted to go to the bathroom.']",1,1,1,3,1,3,3,0.002302425036652084,0.9216055598440652,0.00034860666143331275,0.07574340845784926,0.845862151386216,0.895474079792087,0.1512748236369898,0.9216055598440652,4,0.8315142381941895,0.008728754773421433,0.02591165944228078,0.1338453475901084,0.6976688906040811,0.7753523175922526,0.11501952766153185,0.8315142381941895
43,"Hello, everyone! My name is Betty. I'm thirteen years old. I'm in Class Two, Grade Seven. This is our school.
There are 800 students in my school. There are twenty-four classrooms in our school. In our school we have a big library. It's behind our classrooms. There are many books in it. We can read them and learn a lot from them. The science building is near the library. There are some science labs in it. The playground is between the science building and the dining hall. We often have our lunch in the dinning hall. It's our playground. After school, we can play football on the playground. Some of us love running. We can also run there.",middle,1901.txt,middle1901.txt,There are   _   classrooms in Betty's school?,0,We have   _   in the dining hall.,3,"['12', '14', '24', '34']","['breakfast', 'lunch', 'dinner', 'supper']",1,2,1,4,1,2,0,0.11089686670273803,0.11298017767984855,0.27674218157191993,0.4993807740454934,0.22263859247357348,0.33250769872732455,0.02525750703512917,0.4993807740454934,3,0.1038211973733492,0.6121041403155538,0.1253188777883691,0.15875578452272793,0.4533483557928259,0.48280552042073843,0.044089634966260526,0.6121041403155538
44,"Look! Here's a pencil box, it's orange, it's my pencil box, it's on the desk. Look! This is a pen, it's black. And this is an eraser, it's blue and white. They're both in the pencil box. This is a ruler, it's red, it's on the pencil box. That is a ruler, too. It's yellow. It's in the drawer. Where's my math book? Ah, it's there, under the sofa.",middle,2302.txt,middle2302.txt,The pencil box is  _  .,0,The yellow ruler is  _  .,1,"['yellow', 'white', 'blue', 'orange']","['in the school bag', 'in the drawer', 'on the pencil box', 'on the sofa']",2,2,2,6,2,3,0,2.1549981036826767e-05,8.687853333241249e-06,1.4721503652176956e-05,0.999955040661978,0.9999334906809412,0.9999400542159707,0.18747752102547527,0.999955040661978,1,2.0379137305465248e-06,0.9671437647934896,0.03283974873314775,1.444855963218283e-05,0.9343040160603419,0.9561916863913195,0.17161137777217375,0.9671437647934896
45,"Raising pets is a popular online game among teenagers. ""More than 20 of my classmates have adopted pets online, while last year the number was just 10,"" said Wang Hui,a middle school student from Beijing, who also raises pets online.
If you go to some websites, you can adopt virtual pets like penguins, chickens, dogs and elephants. You can feed,wash, talk to and play with your pet.
Dai Yingshuang of Shanghai raises pets on KaixinOOl. com. The 15-year-old girl said it is great fun. She thinks that she has also learned how to take care of others.
If one doesn't feed and care for the pet, it becomes unhappy and unhealthy. So raising an online pet means spending a lot of time online.
This makes many parents worried. They fear there will be bad influence in the children's studies.
Dai said that she usually asks her uncle to take care of her pet, while she is at school.
Wang Zhaotong, from Anhui,has been raising a penguin on QQ. com since last year. The 14-year-old girl takes good care of the penguin.
She said her parents knew about the penguin and think it's Okay. If the students can keep the balance between studying and playing, it's not bad for them to ""raise"" pets online.
,,.",middle,2744.txt,middle2744.txt,"According to the passage, over of the students in Wang Hui's class have adopted pets online this year.",0,How many examples are mentioned in the passage?,3,"['10', '20', 'half', 'all']","['Two.', 'Three.', 'Four.', 'Five.']",2,2,2,6,2,3,0,0.21469168246219889,0.16092781784200602,0.4334080145684823,0.1909724851273128,0.21871633210628344,0.2445440194246431,0.011575819560433747,0.4334080145684823,3,0.16878526399828214,0.4053926494683339,0.2280171928182305,0.19780489371515345,0.17737545665010343,0.2071901992911119,0.00848757044607363,0.4053926494683339
46,"Do you know the story about Vince? It was a true story. Vince was an English boy and he was eight years old. He didn't like soap or water. Three or four times a day his mother said to him, ""Vince, your hands are very dirty again."" Go and wash them. "" But Vince never washed them well. He only put his hands in the water for a few seconds and then took them out again.
Vince's uncle and aunt lived in another city. One day they came to stay with Vince's parents, and they brought their small son, Toby, with them. Toby was seven years old and he didn't like soap or water, either. The boys sat with their parents for a few minutes and then they went outside. When they were playing, Vince looked at Toby's hands and then went back to Toby's parents and said proudly  , ""Toby's hands are dirtier than mine, ""
""Of course they are,""Toby said angrily. ""You are one year older than I am, """,middle,2790.txt,middle2790.txt,Vince's mother asked him to  _   three or four times a day.,0,Vince's hands were a little  _   than Toby's.,2,"['wash his hands', 'do his homework', 'clean his bedroom', 'wash his teeth']","['dirtier', 'cleaner', 'bigger', 'smaller']",2,2,2,6,2,3,0,0.9833291346529176,0.0001858236183543166,0.007948510543729248,0.00853653118499885,0.9747926034679187,0.9777721795372235,0.17926806819305224,0.9833291346529176,2,0.817199909979702,0.12570786538309214,0.011803595876200192,0.045288628761005686,0.69149204459661,0.7562665466396027,0.1089521362651669,0.817199909979702
47,"Do you know the story about Vince? It was a true story. Vince was an English boy and he was eight years old. He didn't like soap or water. Three or four times a day his mother said to him, ""Vince, your hands are very dirty again."" Go and wash them. "" But Vince never washed them well. He only put his hands in the water for a few seconds and then took them out again.
Vince's uncle and aunt lived in another city. One day they came to stay with Vince's parents, and they brought their small son, Toby, with them. Toby was seven years old and he didn't like soap or water, either. The boys sat with their parents for a few minutes and then they went outside. When they were playing, Vince looked at Toby's hands and then went back to Toby's parents and said proudly  , ""Toby's hands are dirtier than mine, ""
""Of course they are,""Toby said angrily. ""You are one year older than I am, """,middle,2790.txt,middle2790.txt,"When Vince saw Toby's hands, he felt    _  .",1,Vince's hands were a little  _   than Toby's.,2,"['sorry', 'proud', 'sad', 'terrible']","['dirtier', 'cleaner', 'bigger', 'smaller']",2,2,1,5,2,2,1,0.011325783324842185,0.6517431920674597,0.043194226993803014,0.29373679761389515,0.3580063944535645,0.5356575894232796,0.06576112732306537,0.6517431920674597,2,0.817199909979702,0.12570786538309214,0.011803595876200192,0.045288628761005686,0.69149204459661,0.7562665466396027,0.1089521362651669,0.817199909979702
48,"Are you a crazy chocolate fan? Have you heard about Hershey's Kisses? Do you love the movieCharlie and the Chocolate Factory? If your answer was, ""yes"", to any of the questions, then my experience will make you jealous  . I just went to the famous Hershey Chocolate Factory!
The other day we drove from Washington DC to the small town of Hershey, Pennsylvania. When we arrived at the factory, we realized that this was much more than just a factory. The whole town is a chocolate-themed amusement park. The sweet smell of chocolate is on every street corner. There are even road signs that say things like, ""Chocolate Ave "" and ""Cake St."".
As we were walking towards the park, Jason, our tour guide, began telling us about this quiet little town. Hershey chocolate has been a _ in the world over the past hundred years. It is the biggest company that makes and sells chocolate in America,"" he started. ""I guess you get the chocolate in China, don't you?""
I nodded  without thinking. How could I possibly not know those lovely little candies when I've been eating them all these years?
Jason went on, ""The factory first started on a small farm. It developed very fast. So they built this town for factory workers to live in. Then they built hotels, hospitals, stadiums , theaters and even museums with the theme of chocolate. Isn't that cool?""
""Yes, a hundred times yes!"" I yelled ( )with delight.",middle,2870.txt,middle2870.txt,What was the small town of Hershey like?,1,Which of the following statements is TRUE?,2,"['It was very beautiful.', 'It was like a big city.', 'It was very colorful.', 'It was a theme park.']","['Hershey Chocolate has not been introduced to China yet.', 'Hershey was a German company.', 'Hershey Chocolate developed very fast.', 'Hershey Chocolate first started on a big farm.']",2,2,2,6,2,3,1,0.0007999388183706545,0.0035285296916202657,0.005820336170610836,0.9898511953193984,0.9840308591487875,0.9864682604258644,0.18246308890306956,0.9898511953193984,2,0.033757900095097784,0.002068207492101703,0.9587102372184638,0.0054636551943366965,0.924952337123366,0.9449469829579518,0.16757476094415671,0.9587102372184638
49,"Mr. Smith is one of my friends. He can run very fast and he is always ready to show  how fast he can run.
One day a thief  breaks into his house,takes some things of his and runs off as fast as he can. Mr. Smith runs after him and shouts :""Stop! Stop! Don't you know you can't run away from me?""
But the thief only runs faster. Mr. Smith gets angry. He tries his best to run. He is soon a few miles away from his house. He doesn't see anything or anybody and is still rushing  alone  when he runs into  me.
""Why are you in such a hurry?""
""I'm trying to catch a thief.""
""But where is the thief?"" I ask.
""Far, far behind me,"" says Mr. Smith with a smile on his face.
""He thinks he can run faster than me,but you see he is wrong.""",middle,3226.txt,middle3226.txt,Mr. Smith is very glad that   _  .,3,At last the thief   _  .,4,"['he is very tired', 'he runs very fast', 'the thief runs away', 'he runs faster than the thief']","['runs away', 'is very tired', 'is caught', 'is after Mr. Smith']",2,2,1,5,2,2,3,0.00230296309218858,0.4908760262723451,0.08672649300468452,0.4200945176307817,0.0707815086415634,0.32116803502979346,0.043741366285065704,0.4908760262723451,4,0.538026056238999,0.0003632483208203012,0.3269555880119059,0.13465510742827475,0.21107046822709313,0.3840347416519987,0.04112603090754112,0.538026056238999
